Feature1,Feature2,Feature3,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature13,Feature16,Feature17,Feature18,Feature19,Feature4_B,Feature4_C,Feature4_D,Feature12_Y,Feature12_Z,Feature14_Category2,Feature14_Category3,Feature15_Option2,Feature15_Option3,Feature15_Option4,Feature20_dog,Feature20_some other,Feature1_Feature2_Interaction
44,0.338556777,-0.775249169,0,507.6797004,0.049402974,1.606934329,1.02851321,4.936186213,1,0,10.03872728,11.03968418,0,Medium,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,14.89649818
90,0.110837762,-1.463218089,1,1,4.549527676,12.85974563,0.61619372,4.089187284,7,0,10.01726957,7.963940987,1,Medium,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9.975398585
91,0.141112988,-0.618793224,0,271,0.108592659,2.857244002,0.472446469,4.936186213,3,1,10.03872728,5.386303817,0,High,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,12.84128189
2,0.807744568,0.080329299,0,507.6797004,0.345897577,1.62874317,-1.502457854,8.005433909,3,1,10.03872728,13.34525447,1,Medium,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1.615489137
60,0.638602008,-0.741058,0,507.6797004,2.412322538,3.941735925,0.325047228,4.936186213,6,0,10.29889014,11.40345303,0,Medium,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.31612047
47,0.36660945,-1.489071371,0,507.6797004,0.185733349,3.280089,0.528702759,4.936186213,2,0,13.7214194,13.2300304,1,High,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17.23064413
47,0.052885456,0.05336468,0,954,0.022737865,3.723334571,2.030176438,1.919576654,5,0,11.28606385,5.220425966,1,High,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2.485616409
47,0.097735653,1.375242948,0,713,1.948483199,1.075689765,-0.602387638,4.049018845,2,0,9.752263952,5.765581966,1,High,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4.593575673
47,0.57952487,1.711445838,0,936,0.751265,3.579177984,0.345015486,4.936186213,6,0,6.583739868,10.81558025,1,Low,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,27.23766888
18,0.570228018,-0.268665743,0,630,3.60211156,1.979888081,-0.047106379,4.936186213,2,0,10.23445162,6.494770598,1,Low,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10.26410433
59,0.55896285,-0.664700674,0,507.6797004,0.33648279,11.24893184,-0.926111769,4.936186213,13,0,10.03872728,10.47557117,1,Low,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,32.97880817
47,0.681733184,0.692540736,0,845,0.7835183,5.681285393,1.300435663,4.936186213,6,2,10.16442746,11.47064846,1,Low,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,32.04145965
47,1.3934602,0.129964965,0,581.6517862,0.034784162,8.23161065,1.964174142,4.936186213,6,0,10.03872728,7.570682618,1,High,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,65.49262939
36,0.541662312,0.050234261,0,507.6797004,0.045832907,11.08108848,-2.057587027,3.038732573,9,0,10.03872728,11.29684863,1,High,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,19.49984325
47,0.469632958,-0.102032186,0,507.6797004,0.586465701,4.501107345,-2.235138114,3.742380585,7,0,10.03872728,12.9984468,1,Low,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22.07274901
24,0.888544852,0.859281566,0,507.6797004,0.107235586,3.545770968,1.37407883,4.936186213,3,1,9.934511171,8.812463742,0,Medium,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21.32507644
47,0.789054744,-0.082039075,1,507.6797004,1.060166642,9.597714996,1.475274879,5.09781066,1,0,10.03872728,14.62374939,1,Low,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,37.08557296
47,0.508834383,-0.999450352,0,507.6797004,1.390181661,1.297102565,0.508046855,4.936186213,5,2,13.39108631,7.112372437,1,Medium,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,23.91521602
47,0.078466401,-0.919383043,0,430,0.83035872,8.232213885,2.273759847,4.936186213,1,1,10.03872728,5.466565025,1,High,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3.687920848
85,0.292496817,0.952499858,0,507.6797004,1.576569,4.912274555,-5.804477812,3.931601118,4,0,10.03872728,8.775006761,1,Medium,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,24.86222945
47,0.858837878,-2.30202401,0,507.6797004,4.616437099,0.969612434,-2.161229204,6.089499566,13,0,10.22730368,10.50957528,1,Medium,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,40.36538024
63,0.618177222,0.648779409,0,507.6797004,0.375392242,4.649301805,-0.052596893,4.936186213,5,0,10.4119954,14.32934605,1,Low,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,38.94516497
73,0.052164812,-0.339743505,0,541,0.211309718,5.603858958,1.912960738,4.818395591,2,0,9.757645961,14.23971464,1,Medium,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,3.80803127
36,0.749850274,0.846111819,0,507.6797004,0.412083086,5.597658035,0.180376268,5.994763392,1,0,7.811719136,10.49552492,1,High,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,26.99460988
41,0.738192289,0.908023597,0,735.6040726,0.548366887,2.083696423,-1.114867915,4.936186213,2,1,13.64462627,8.901454828,1,Low,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,30.26588383
6,0.013700579,-0.851054739,0,473,0.290419493,3.151088592,-3.405624857,3.866919591,5,1,10.88629962,9.932985116,1,Medium,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.082203472
47,0.654299289,0.57978464,1,507.6797004,1.263296919,6.277590513,-0.831071027,4.936186213,10,0,10.03872728,7.889317416,1,Low,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,30.75206657
31,0.185961277,0.965192783,0,664,2.036872159,1.88694859,1.369130159,4.936186213,5,0,13.35337511,11.5403596,1,Medium,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5.764799596
6,0.08895855,-0.139161631,1,975,0.950448407,5.0972318,-0.477648093,2.963461177,15,1,7.589178978,5.467466187,1,High,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0.533751303
47,0.263325016,-0.871806235,0,808,1.346023903,6.627045701,-0.691694282,4.936186213,15,1,10.51281293,10.45140391,1,Medium,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,12.37627573
47,0.230118421,0.484954349,1,507.6797004,0.60187841,5.963969448,3.006278799,4.936186213,3,1,12.38432461,9.569297397,1,High,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10.81556578
47,0.729672776,-1.054123362,0,507.6797004,0.255886291,2.583834179,0.092843979,4.732584467,9,0,12.06001773,6.161235817,0,High,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,34.29462048
28,0.848007582,-0.227879755,0,736,0.691200733,3.013792064,-0.416531148,4.936186213,1,0,8.724425217,12.80583909,1,Medium,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,23.74421228
47,0.533936318,0.418643717,0,507.6797004,3.762547825,4.187147325,-0.52759839,4.053058029,4,0,12.42115966,9.901678663,0,Low,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,25.09500692
32,0.339566443,0.205239287,0,551,0.342065695,14.76773993,0.960303272,4.936186213,19,0,7.668113496,5.245386787,1,Low,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,10.86612616
47,0.754097251,-0.259996141,0,491,1.225843826,0.605065778,3.144703337,4.936186213,4,0,8.455336644,5.125391267,1,High,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,35.44257082
47,0.762025341,0.860466909,1,957,0.131561921,8.411651964,-1.646667258,4.936186213,1,1,10.03872728,6.742683241,1,High,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35.81519101
47,0.279112484,-0.004844022,0,865,0.002974236,2.830441669,1.656805142,4.936186213,2,1,10.03872728,9.807671176,1,Low,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,13.11828676
2,0.036836161,0.071957056,0,507.6797004,2.809990105,2.07880453,-1.247507189,4.936186213,7,2,12.75525034,10.54002278,1,Medium,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.073672321
47,0.855105736,0.269377225,0,507.6797004,0.184761,2.968823331,-0.3453139,4.936186213,3,1,10.03872728,11.83945006,1,Medium,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,40.18996961
47,0.086098621,-1.217479556,0,495,0.665872849,3.57532447,-4.855103664,6.89454581,4,0,10.42887359,7.603756564,1,Low,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4.046635172
47,0.442358246,-1.214583078,0,399,0.2720639,4.350827791,-1.449851565,4.936186213,6,2,14.58730568,5.322280163,1,Low,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,20.79083755
64,0.430874735,0.524322144,0,885,0.502507912,9.730506481,0.028491062,4.058080748,2,0,8.716560574,10.18241382,0,High,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,27.57598301
41,0.327803038,0.070408223,0,1196.135595,0.554121675,0.348092236,0.28881724,6.047061969,12,0,11.84347954,9.515491176,1,High,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,13.43992455
22,-0.081386172,-0.636722104,0,160.7034403,0.575379407,5.054658159,-1.727354986,4.00024601,3,0,10.47664304,14.69981107,0,High,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,-1.790495788
47,0.808751084,1.797791281,0,246,0.071387026,3.768842797,0.181943356,6.766735049,1,1,8.742706877,9.923981632,1,Medium,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,38.01130094
42,0.055606858,-0.991700173,0,507.6797004,1.417049448,2.803861802,0.624216735,4.936186213,5,0,11.56534824,8.831876235,1,Low,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2.33548802
4,0.842581846,0.003867484,0,972,1.767553242,3.067549205,0.266696128,5.234895443,15,1,8.828057733,5.5048672,1,Medium,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,3.370327385
4,0.873982024,0.575588583,0,277,2.263002905,3.757790115,-0.539786723,4.936186213,1,1,10.03872728,14.47062485,1,Medium,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3.495928095
47,0.757272774,1.229664018,0,573,0.688112172,3.858497304,0.829045783,4.936186213,3,0,9.836356064,11.89572299,1,High,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,35.59182039
47,0.635478886,1.351525918,0,507.6797004,0.003997582,1.059506806,0.677243758,4.936186213,1,1,12.15965623,11.85222794,0,Low,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,29.86750765
14,0.027328832,-1.552772111,0,-180.2246966,0.088252938,6.220043907,-0.179262681,4.144648259,1,1,9.683849538,5.399669704,1,High,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.382603653
10,0.671148459,-0.229468166,0,507.6797004,0.596061044,10.74950689,-0.619090516,4.936186213,9,0,11.53826944,6.131378663,0,Medium,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,6.711484593
50,1.132860871,0.505032573,0,543.0208823,2.661138296,0.5418969,1.80811602,4.936186213,5,0,10.03872728,11.17333891,1,Medium,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,56.64304356
47,0.565617801,1.282871734,1,279,2.463306601,2.200538969,-2.791299132,4.936186213,4,0,11.62543878,7.759686816,0,Low,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,26.58403667
47,0.330325014,1.796836236,0,658,0.829834686,2.596415821,0.489985581,0.842068412,1,0,10.03872728,8.546308001,1,Low,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,15.52527565
34,0.974293395,-2.092963047,0,684,0.068848031,3.809737774,-7.848203697,8.999426657,4,0,10.03872728,10.97082678,1,Medium,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,33.12597543
47,0.588994663,0.940205781,0,920,0.558775489,0.325780989,3.03945034,4.936186213,2,2,9.865048763,5.951315869,1,Medium,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,27.68274915
8,1.49042047,-0.042679648,1,474.4072561,0.000775016,2.105534279,1.077308952,4.936186213,1,0,9.512564419,6.375921809,0,Low,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,11.92336376
90,0.630983258,-0.513386974,0,208,2.184246249,2.384519566,-1.31123528,4.936186213,7,0,9.362633066,12.17896367,1,Low,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,56.78849321
47,0.731306561,-1.142858273,0,671,0.22732289,7.44857038,1.981182807,8.105979067,8,2,10.03872728,8.620058133,0,High,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,34.37140837
47,0.914255057,-0.102720923,1,507.6797004,2.127773603,8.416457951,-0.600321812,4.936186213,1,1,10.03872728,9.560989921,1,Medium,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,42.96998768
7,0.811560534,-0.980605916,0,863,0.110720443,5.575833387,-0.316934607,9.910806055,5,0,10.03872728,8.777750076,1,High,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5.680923738
47,0.617285218,1.640215147,0,507.6797004,3.047769904,0.798473872,-0.591756778,4.936186213,1,0,10.03872728,7.264267161,1,Low,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,29.01240524
35,0.881034477,0.344628519,0,404,1.187144391,4.981507039,1.853542211,1.024968914,2,1,11.24920132,11.09930481,1,High,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,30.83620671
47,1.30925657,0.292796568,0,1362.163031,0.420917865,3.360472204,2.138006105,4.936186213,4,1,13.37108663,10.41749075,0,Medium,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,61.53505879
47,0.142900774,-0.936699587,0,56,1.555413325,3.944310328,-0.242872106,4.936186213,9,1,9.195795306,6.799898216,0,Medium,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,6.716336374
45,0.301051507,-0.666933632,0,926,1.776310426,0.993640848,-2.215107051,3.078616153,1,0,10.03872728,5.225199253,1,High,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,13.54731781
47,0.147815115,0.187564246,0,507.6797004,1.21130906,5.320637812,-2.054632335,4.936186213,3,0,9.8011181,13.38096098,1,High,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,6.94731041
47,0.105065649,0.107644554,0,989,0.923395261,7.253864606,3.402814071,6.883126345,7,0,10.03872728,11.06620107,1,High,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4.93808549
3,0.601081849,-1.222983014,0,747,6.128198289,1.260049312,0.091845716,4.936186213,9,1,12.21528427,14.3786281,0,Medium,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.803245548
70,0.190873664,-0.402071346,0,885,0.925856143,10.34468464,0.433607873,1.924087257,3,0,14.97199692,9.871890222,1,High,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,13.36115645
47,0.926254657,-0.936645721,0,507.6797004,0.369017334,5.25142887,-1.00981397,4.936186213,5,1,13.00965571,12.90019118,1,High,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,43.53396888
47,0.585723076,-1.198294539,0,414,0.69012557,4.857639458,0.272029686,2.958084867,8,1,10.03872728,10.25366199,0,High,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27.52898457
47,0.253928831,-0.250578051,0,507.6797004,0.082648361,3.08348027,-0.472128972,4.936186213,3,2,10.03872728,9.39560923,1,High,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,11.93465506
47,0.557249077,-1.307193837,0,176,0.757438295,1.677479415,2.399957353,4.82641762,1,1,7.764005608,14.92661491,1,High,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,26.19070661
35,0.708120564,0.529522773,0,496,0.094540779,3.809158047,0.210288626,4.936186213,6,0,10.03872728,7.894025712,1,High,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,24.78421975
47,0.468403329,-0.777271243,0,307,1.394435544,1.495871201,-1.119418072,5.961655199,8,0,10.25550917,13.88074218,1,Low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22.01495645
71,0.905153629,0.468786956,0,49,0.252421485,4.77765796,0.776349377,4.936186213,12,0,15.35065125,7.087824488,1,Medium,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,64.26590764
27,0.570782893,-0.668066014,0,220,0.361762907,0.596349986,-1.054039138,7.054392353,3,0,11.19925751,11.78195837,1,High,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,15.41113812
66,0.693670554,-1.164083036,0,779.8649485,1.296841915,1.960315365,-4.43392037,4.936186213,2,0,9.443445344,9.185136488,1,High,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,45.78225656
47,0.210324911,-0.548086051,0,730,3.028354494,1.35143392,-0.06889412,4.936186213,1,0,5.530587572,12.85904889,1,High,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9.885270837
10,0.087373201,0.962896875,0,507.6797004,0.990666133,3.333143494,-2.776383058,5.974180109,9,1,10.03872728,6.459945847,0,High,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.873732011
47,0.767111388,-0.351315874,1,70,0.899722801,1.517628243,-4.215863357,4.936186213,6,0,10.03872728,12.82809078,1,Medium,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,36.05423524
5,0.526313959,-0.519880558,0,507.6797004,1.893211726,3.867838491,-2.737563832,4.936186213,1,2,10.03872728,5.843365831,1,High,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.631569796
40,0.426501897,-0.090998248,0,947,2.032114042,4.448004803,-0.600447542,4.936186213,3,1,12.12480112,11.36106147,0,High,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,17.06007587
86,0.781599747,1.125425053,0,507.6797004,0.722411149,0.261806888,-0.187863054,8.005637964,1,0,14.99661042,12.99736311,1,High,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,67.21757828
47,0.401448164,0.281666777,0,6,0.851345171,6.249554565,-2.263864692,4.936186213,7,0,10.03872728,8.467056801,1,Low,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,18.86806372
47,0.587736146,-0.640717344,0,950,0.829134338,8.872031811,0.676392851,3.993213807,6,0,10.03872728,14.06519109,0,Low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,27.62359884
65,0.113761531,1.212968722,0,821,0.523458286,6.258108212,1.351059792,1.851254905,8,2,15.40783377,5.995014791,1,Low,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,7.394499538
6,-0.435050393,-1.52566493,0,1543.622087,1.298739763,3.961534804,-0.100341203,4.936186213,3,1,8.391895235,9.195201479,1,High,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-2.61030236
47,0.16436363,0.879693227,0,507.6797004,0.228581035,3.672509616,-2.411276971,4.936186213,2,0,10.03872728,5.641826554,1,Low,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7.72509063
47,0.169058628,-0.502518968,0,503,0.669163988,2.372090164,0.606268859,6.037900766,4,0,10.7484642,5.224260118,1,High,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.945755534
47,0.440423801,-0.125929656,0,507.6797004,0.022169715,0.683664745,-1.905765731,9.066389983,6,0,12.1696178,14.3328282,1,High,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20.69991863
7,-0.342746785,0.627748801,0,1346.991511,1.594824516,3.716730293,2.636374823,5.872075397,3,0,7.724783246,11.35539241,1,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-2.399227494
29,0.629582121,-1.131582907,0,701,0.355742611,6.02960262,-1.325571919,6.135260808,6,0,8.256969761,10.82692264,1,Low,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,18.25788152
82,0.012959027,-1.416291701,0,507.6797004,0.795737068,5.526164878,1.122499633,4.936186213,1,0,8.62897236,13.01646886,1,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1.062640247
47,0.529170742,1.693286373,0,881,3.141189311,5.540477821,-2.786267577,3.85887783,1,0,14.52455323,5.242826672,1,High,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,24.87102489
60,0.81496543,1.539282221,1,233,0.044924854,7.055092194,-1.47871723,4.069118167,6,2,6.800807472,5.584545082,1,High,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,48.89792582
63,0.130708654,0.137741939,0,446.0177102,0.095810308,0.42046967,-0.501403333,5.021469669,26,0,9.396792732,13.41284232,1,Medium,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,8.234645224
66,0.751778848,-0.077918285,0,435.2777646,1.900768587,2.179892931,0.79472572,4.936186213,21,0,8.159196605,11.53426102,1,Low,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,49.61740397
47,0.187237872,-0.929112122,0,507.6797004,0.931038534,2.025174733,-1.082609788,4.966480538,2,0,11.58203393,14.80370384,0,High,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,8.800179995
47,0.668865016,0.723395232,0,507.6797004,0.578827945,6.831350079,-4.516335072,4.107622376,4,0,9.408890757,8.252767251,1,Low,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,31.43665573
96,0.678864665,0.296876112,0,507.6797004,0.191659429,10.11014012,0.166599876,5.960293494,4,0,10.13088928,8.440934526,1,High,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,65.17100787
